Block Height,Block Timestamp,Block Value,Pool Hashrate (GH/s)
227748,1364106278,25.1629,0
227734,1364100765,25.189,0
227726,1364096998,25.42113672,0
227725,1364095830,25.16995,0
227716,1364092763,25.0768,0
227714,1364092324,25.45155,0
227706,1364089538,25.1091,0
227669,1364074234,25.054,0
227660,1364072014,25.20445,0
227659,1364071577,25.14105,0
227642,1364063630,25.0449,0
227640,1364063536,25.0338,0
227617,1364054137,25.2966,0
227602,1364048618,25.31797471,0
227590,1364041849,25,0
227578,1364038342,25.0592,0
227563,1364030502,25.81728265,0
227526,1364017425,25.07287,0
227509,1364011923,25.84275,0
227507,1364010283,25.411,0
227506,1364009830,25.57987869,0
227487,1364001029,25.2485,0
227478,1363997733,25.56235,0
227471,1363993775,25.2967,0
227470,1363993278,25.4164,0
227467,1363992583,25.02775001,0
227466,1363992553,25.4664,0
227448,1363983794,25.0112,0
227447,1363983761,25.2349,0
227438,1363979419,25.4011,0
227432,1363977813,25.1981,0
227425,1363976139,25.04894997,0
227423,1363975862,25.0362,0
227414,1363972050,25.28215,0
227386,1363959999,25.5242,0
227363,1363950555,25.0113,0
227359,1363949427,25.23219096,0
227358,1363948786,25.2926,0
227342,1363944370,25.1311,0
227341,1363944138,25.02,0
227329,1363939719,25.012,0
227322,1363938403,25.21485,0
227321,1363937902,25.2804,0
227293,1363928247,25.0193,0
227269,1363918427,25.45405,0
227266,1363916556,25.33225,0
227257,1363913302,25.15415,0
227253,1363912431,25.0511,0
227230,1363904287,25.39,0
227228,1363902959,25.0758005,0
227225,1363901851,25.6227,0
227221,1363899772,25.32285,0
227208,1363893689,25.502,0
227185,1363882419,25.04940833,0
227168,1363877981,25.24515,0
227161,1363875821,25.52578177,0
227160,1363874441,25.072,0
227139,1363864860,25.18831376,0
227125,1363861069,26.9881,0
227124,1363860665,25.29822576,0
227121,1363859542,25.31144183,0
227119,1363858831,25.27308002,0
227116,1363857765,25.08620001,0
227112,1363855616,25.2137,0
227077,1363844460,25.171501,0
227073,1363843252,25.3202,0
227068,1363841639,25.1766,0
227055,1363835355,25.2295,0
227024,1363820783,25.2588,0
227018,1363819178,25.17854328,0
227008,1363815711,25.2991,0
227007,1363815212,25.1392,0
226987,1363805983,25.2172,0
226966,1363798561,25.07259922,0
226938,1363787159,25.1551,0
226933,1363785459,25.004,0
226932,1363785435,25.24356,0
226920,1363781211,25.1738,0
226918,1363779945,25.2807,0
226916,1363778421,25.1091,0
226913,1363777964,25.0228,0
226911,1363777741,25.2164,0
226890,1363769470,25.0494,0
226885,1363767320,25.2477501,0
226860,1363756736,25.07,0
226848,1363751667,25.1065,0
226837,1363746779,25.26345,0
226835,1363746175,25.34525,0
226833,1363743737,25.0696,0
226818,1363737263,25.2823,0
226813,1363734863,25.681414,0
226798,1363721612,25.5337,0
226777,1363710656,25.04685,0
226776,1363710580,25.2353,0
226774,1363710064,31.14185,0
226770,1363707699,25.0125,0
226768,1363706853,25.36650007,0
226731,1363692559,25.1378,0
226727,1363690133,25.03487307,0
226714,1363684168,25.002,0
226708,1363681841,25.139,0
226689,1363671831,25.1638,0
226681,1363668240,25.2352,0
226680,1363667885,25.1828,0
226670,1363661153,25.1256,0
226668,1363660957,25.25605477,0
226660,1363657638,25.5942942,0
226659,1363654657,25.2046,0
226653,1363653255,25.41745687,0
226611,1363637192,25.1254,0
226610,1363637095,25.2413,0
226591,1363629201,25.2846001,0
226575,1363622218,25.4706,0
226551,1363610157,25.00674442,0
226542,1363605050,25.1411,0
226540,1363604222,25.0055,0
226534,1363601859,25.103,0
226510,1363588147,25.20445,0
226503,1363585128,25.1953,0
226500,1363584109,25.08555753,0
226486,1363577961,25.353,0
226478,1363574259,25.3053,0
226477,1363573542,25.1711,0
226461,1363567223,25.4088,0
226459,1363565215,25.5256,0
226446,1363558912,25.3017,0
226438,1363555572,25.08162729,0
226422,1363549435,25.4225,0
226418,1363545832,25.1234,0
226397,1363539223,25.165,0
226390,1363537390,25.008,0
226388,1363536705,25.22780002,0
226385,1363535700,25.1225,0
226368,1363529977,25.055,0
226365,1363528395,25.0845,0
226362,1363526741,25.1516,0
226343,1363519766,25.17298976,0
226318,1363507033,25.24205,0
226299,1363500697,25.0947,0
226290,1363497822,25.1018,0
226286,1363496704,25.2223,0
226283,1363494524,25.08095,0
226275,1363490880,25.1753,0
226270,1363488027,25.1009,0
226264,1363486491,25.35130002,0
226242,1363474283,25,0
226241,1363474251,25.0541,0
226232,1363468774,25.0155,0
226230,1363468693,25.2896,0
226229,1363467885,25.33360001,0
226222,1363462807,25.0154,0
226207,1363457365,25.19680001,0
226193,1363451620,25.2076,0
226192,1363451568,25.3965927,0
226137,1363426095,25.2790001,0
226129,1363422738,25.02575,0
226089,1363401215,25.0165,0
226088,1363401116,25.502,0
226081,1363396257,25.4860501,0
226079,1363395338,25.32349,0
226071,1363390188,25.3949,0
226070,1363389738,25,0
226065,1363386125,25.3935,0
226038,1363374846,25.2629,0
226013,1363360305,25.479,0
226003,1363353142,25.00805,0
225999,1363352698,25.39695,0
225963,1363335945,25.26322848,0
225945,1363326863,25.37075,0
225935,1363321685,25.447505,0
225928,1363318797,25.3781,0
225921,1363314672,25.4246001,0
225919,1363313928,26.30210001,0
225916,1363312609,25.537,0
225913,1363309317,25.522905,0
225894,1363302110,25.4768,0
225892,1363301300,25.3051,0
225852,1363280813,25.4964,0
225848,1363278847,25.2969,0
225836,1363272355,25.0275,0
225789,1363247990,25.22250001,0
225775,1363244150,25.168,0
225753,1363234077,25.7739,0
225731,1363223403,25.41379999,0
225721,1363218992,25.55908,0
225713,1363213940,25.39931,0
225693,1363203508,25.09325001,0
225685,1363200931,25.6125961,0
225680,1363198582,25.1433,0
225656,1363185847,25.6655,0
225651,1363181581,25.0095,0
225649,1363181121,25.615,0
225647,1363180285,25.23400001,0
225646,1363180160,25.51515169,0
225638,1363171707,25.2478,0
225627,1363163622,25.22761034,0
225596,1363147115,25.045,0
225568,1363133463,25.3025,0
225561,1363131088,25.15640007,0
225560,1363130641,32.63364617,0
225555,1363128052,26.3598,0
225547,1363124939,25.79345001,0
225539,1363119995,25.3814,0
225527,1363113116,25.39301632,0
225515,1363106246,25.0995,0
225503,1363101747,25,0
225500,1363101325,25.4914,0
225499,1363100290,25.37420001,0
225492,1363095597,25.3856,0
225483,1363090489,25.6171,0
225481,1363088085,25.463,0
225476,1363082812,25.5153,0
225475,1363081223,25.3284,0
225473,1363079290,25.3383,0
225467,1363077227,25.4524,0
225463,1363073824,25.43392362,0
225462,1363073408,25.05450006,0
225452,1363068260,25.1438,0
225448,1363052305,25.042,0
225447,1363052109,25.0755,0
225435,1363048640,25.47057816,0
225440,1363047612,39.07715,0
225438,1363045597,25.41620001,0
225437,1363044919,25.1031,0
225430,1363041577,26.70259792,0
225425,1363036012,25.8353,0
225420,1363030420,25.1381,0
225407,1363025413,25.237,0
225406,1363024954,25.22284042,0
225402,1363023663,25.35215,0
225399,1363022172,25.18325,0
225385,1363018919,25.51385002,0
225383,1363018220,25.179,0
225375,1363015490,25.5404,0
225372,1363013740,25.2457,0
225355,1363006846,25.6162,0
225339,1362998568,25.16373256,0
225333,1362996042,25.3833,0
225330,1362995417,25.3055,0
225325,1362992869,25.63855307,0
225314,1362986434,25.40495,0
225312,1362985312,25.89495,0
225290,1362972869,25.2315,0
225289,1362972651,25.46865,0
225287,1362971844,25.79945071,0
225283,1362970482,25.352,0
225279,1362968346,25.8579,0
225274,1362962503,25.08605,0
225260,1362957167,25.28029205,0
225250,1362953796,26.0816,0
225241,1362948522,25.2205,0
225240,1362948246,25.8145046,0
225235,1362944609,25.248,0
225233,1362944278,26.118,0
225232,1362942941,25.1915,0
225224,1362940609,25.8683576,0
225217,1362937575,25.5206,0
225199,1362927198,25,0
225198,1362927172,25.0126,0
225196,1362925896,25.2965,0
225184,1362920170,25.2015,0
225183,1362919827,25.8265096,0
225181,1362918220,25.9435,0
225178,1362916638,25.46545,0
225171,1362913296,25.2127001,0
225167,1362912387,25.059,0
225166,1362912323,25.15720001,0
225155,1362907502,25.1588,0
225146,1362902679,25.42624669,0
225135,1362897571,25.8368,0
225111,1362886878,25.6821,0
225101,1362883980,25.2135,0
225100,1362883601,25.6408,0
225095,1362881955,25.88122402,0
225076,1362868507,25.2012,0
225049,1362857430,25.58695,0
225040,1362854848,25.4117,0
225037,1362852983,25.1168,0
225026,1362849866,25.947,0
225014,1362843413,25.3864,0
225004,1362838112,25.036,0
225002,1362837896,25.4417,0
224996,1362835203,25.0737,0
224989,1362832441,25.2027,0
224985,1362827238,25.7051,0
224982,1362824815,26.2403,0
224974,1362817297,25.88183337,0
224973,1362815229,25.4994,0
224950,1362802886,25.08102066,0
224947,1362802533,25.26985,0
224931,1362797045,25.2947,0
224925,1362791873,25.1277,0
224923,1362791344,25.1466,0
224918,1362789680,25.47050001,0
224914,1362786067,25.38181945,0
224911,1362784199,25,0
224910,1362783106,25.331,0
224904,1362781270,25.0802,0
224896,1362778527,25.04340001,0
224875,1362769951,25.3446,0
224863,1362764332,25.46744435,0
224847,1362753660,25.54929982,0
224830,1362739987,25.34439999,0
224820,1362735115,25.2957499,0
224819,1362734771,25.06459991,0
224806,1362728154,25.21969995,0
224799,1362724061,25.50344984,0
224794,1362720187,25.36839989,0
224791,1362718411,25.26949997,0
224787,1362716680,25.33475,0
224785,1362716520,25,0
224782,1362714859,25.58714994,0
224761,1362704084,25.66440101,0
224755,1362700803,25.8023,0
224750,1362699279,25.28113721,0
224749,1362699199,25.4693,0
224728,1362686190,25.6823,0
224720,1362679170,25.22669993,0
224719,1362678931,25.1486,0
224718,1362678821,25.31921,0
224714,1362677869,25.88609999,0
224702,1362672689,28.7491,0
224699,1362671416,25.647,0
224688,1362665227,25.79250001,0
224685,1362662125,25.604,0
224684,1362660576,25.2469,0
224678,1362657812,25.4705,0
224653,1362648695,25.3866,0
224639,1362643986,25.4128,0
224636,1362641944,26.01191937,0
224633,1362637818,25.4015,0
224628,1362634780,25.49635,0
224627,1362633591,25.333,0
224625,1362632093,25.3076,0
224621,1362629757,25.8585,0
224582,1362605046,29.7308,0
224581,1362604090,25.47185,0
224575,1362598001,25.3608,0
224571,1362596550,25.6395,0
224567,1362592758,25.65265,0
224565,1362591821,25.56186,0
224564,1362591122,25.62994913,0
224552,1362581176,25.60704801,0
224539,1362574381,25.5635,0
224522,1362567299,25.25824978,0
224512,1362560665,25.1439,0
224505,1362558646,25.37945197,0
224494,1362553434,25.1492,0
224487,1362551700,25.4392,0
224472,1362545114,25.3436,0
224463,1362540082,25.611575,0
224460,1362536549,25.2376,0
224458,1362536372,25.39585809,0
224450,1362534657,25.6486655,0
224431,1362518497,25.2981,0
224425,1362516276,25.65736,0
224405,1362507191,25.2915,0
224400,1362503680,25.734252,0
224399,1362502478,25.3577,0
224383,1362495897,25.5472,0
224382,1362495785,25,0
224372,1362488215,25.7137,0
224366,1362483142,25.4433,0
224363,1362480017,25,0
224356,1362475667,25.25295,0
224347,1362469990,25.1302928,0
224346,1362469803,25.56165429,0
224344,1362466816,25.1651,0
224340,1362465521,25.2052,0
224333,1362463079,25.3606,0
224323,1362457316,25.3399,0
224316,1362452239,25.6951,0
224295,1362438730,25.3535,0
224284,1362433264,25.5445,0
224276,1362429139,25.6205,0
224275,1362428084,25.377401,0
224272,1362427610,25.486,0
224257,1362421550,25.6887,0
224253,1362418771,25.5157,0
224243,1362411491,25.4575,0
224238,1362409486,25.2181,0
224232,1362407755,25.3061,0
224195,1362390687,25.4037,0
224192,1362387980,25.1315,0
224187,1362386432,25.4995,0
224183,1362384675,25.400536,0
224156,1362370604,25.2701,0
224155,1362370273,25.36550041,0
224140,1362364195,25.0289,0
224133,1362361074,25.6815,0
224125,1362356062,25,0
224123,1362355946,25.718,0
224121,1362354466,25.4985,0
224118,1362352984,25.2741,0
224115,1362352344,25.67284408,0
224107,1362346349,25.1595,0
224105,1362346184,25.3586,0
224091,1362341203,25.3125,0
224087,1362338763,25.138,0
224086,1362338696,25.1629,0
224083,1362336658,25.5312,0
224070,1362330266,25.068,0
224068,1362329869,25.2676,0
224066,1362328339,25.734,0
224061,1362327276,25.9827,0
224032,1362307164,25.0782,0
224023,1362303596,25.2501,0
224019,1362302448,25.2796,0
224009,1362296179,25.3172,0
224007,1362294889,25.3986,0
224005,1362291825,25.1163,0
223987,1362281729,25.3738,0
223982,1362278564,25.44225,0
223980,1362277453,25.3225,0
223958,1362263490,25.5517,0
223954,1362262068,25.40315,0
223941,1362254872,25.4467,0
223940,1362254007,25.0487001,0
223938,1362253453,25.56435,0
223937,1362251499,25.1629,0
223931,1362248626,25.3753,0
223930,1362248367,25.1131,0
223905,1362238184,25.0275,0
223897,1362235352,25.4282,0
223889,1362230605,25.78744765,0
223876,1362220624,25.4968,0
223865,1362213337,25.6617541,0
223858,1362204102,25.4161,0
223850,1362200840,25.7032221,0
223840,1362194537,25.3191,0
223839,1362194251,25.47700024,0
223838,1362193866,25.2231,0
223829,1362188819,25.2996,0
223811,1362181029,25.534,0
223804,1362175222,25.6465,0
223800,1362172969,25.67,0
223795,1362168748,25.678,0
223786,1362165255,25.43925,0
223782,1362163378,25.73245,0
223763,1362153500,25.75025,0
223762,1362152385,25.0933,0
223760,1362152146,25.472,0
223753,1362146229,25.3478,0
223751,1362145885,25.4566,0
223729,1362130012,25.7791,0
223719,1362126334,25.4619,0
223715,1362124347,25.4188,0
223712,1362122069,25.1409,0
223709,1362121566,25.8661,0
223691,1362110709,25.5966,0
223684,1362106261,25.4665,0
223683,1362105470,25.6273,0
223682,1362104160,25.3955,0
223673,1362100869,25.3362,0
223665,1362096760,25.6836,0
223655,1362091366,25.3812,0
223654,1362090959,25.309,0
223649,1362086728,25.6711979,0
223646,1362085025,25.2752,0
223622,1362075353,25.7616,0
223621,1362074639,25.276,0
223619,1362074385,25.66775,0
223611,1362070456,25.4909,0
223605,1362066789,25.26272898,0
223601,1362065551,25.1881,0
223587,1362061417,25.4555,0
223568,1362050058,25.4221,0
223567,1362049584,25.41875,0
223556,1362042353,25.3691,0
223537,1362030993,25.582,0
223510,1362017338,25.403028,0
223503,1362014856,25.4842,0
223489,1362006733,25.1765,0
223488,1362006606,25.5725,0
223481,1362003429,25.6699,0
223472,1361998829,25.40285,0
223460,1361995571,25.8385,0
223426,1361976229,25.5305,0
223422,1361974699,25.2719,0
223407,1361968646,25.0382,0
223392,1361962056,25.0938,0
223376,1361955698,25.1245,0
223359,1361950241,25.136,0
223355,1361949609,25.144,0
223347,1361944550,25.3511,0
223343,1361941087,25.37915,0
223333,1361935428,25.5041,0
223327,1361933966,25.6582,0
223310,1361925501,25.3726,0
223293,1361919852,25.1421,0
223271,1361911275,25.5552,0
223270,1361910674,25.2251,0
223256,1361905322,25.8805,0
223242,1361900815,25.5855,0
223228,1361896220,25.71055,0
223185,1361864784,25.33703,0
223184,1361864363,25.4231,0
223172,1361857681,25.6306,0
223162,1361851179,25.585,0
223160,1361849894,25.5327,0
223154,1361844460,25.7784,0
223151,1361842657,25.4127,0
223122,1361827782,25,0
223121,1361827687,25.1233,0
223094,1361816659,25.33212004,0
223066,1361805737,25.2206,0
223064,1361805359,25.0366,0
223062,1361805172,25.435,0
223058,1361803385,25.2816,0
223035,1361791294,25.2075,0
223026,1361786909,25.3745,0
222989,1361773765,25.0681,0
222980,1361771590,25.163,0
222979,1361771511,25.6854,0
222977,1361769092,25.439,0
222975,1361768022,25.5775,0
222973,1361766414,25.5981,0
222969,1361764677,25.5639,0
222963,1361761136,25.124,0
222960,1361760710,25.2241,0
222959,1361760632,25.5308,0
222955,1361759584,25.4835,0
222951,1361757648,25.3645,0
222934,1361750582,25.4211,0
222932,1361748910,25.71559958,0
222929,1361745178,25.39079996,0
222914,1361738710,25.3415,0
222907,1361734957,25.51,0
222899,1361730691,25.55,0
222880,1361717843,25,0
222877,1361717706,25.25445,0
222874,1361716420,25.486,0
222843,1361700133,25.1339,0
222840,1361699560,25.22021326,0
222833,1361698275,25.52091727,0
222823,1361691424,25.3835,0
222820,1361689690,25.6982,0
222816,1361685625,25.0257,0
222813,1361684172,25.4294,0
222807,1361681219,25.5007,0
222803,1361679939,25.5026,0
222786,1361669189,25.14265,0
222784,1361668505,25.2972,0
222770,1361658878,25.40835,0
222763,1361656177,25.3056,0
222739,1361644553,25.1014,0
222738,1361644493,25.4353,0
222736,1361643979,25.3844,0
222727,1361641004,25.402,0
222723,1361640646,25.1065,0
222706,1361633418,25.153716,0
222699,1361629389,25.2816,0
222693,1361624930,25.3237,0
222687,1361618058,25.4818,0
222666,1361604975,25.2312,0
222649,1361597137,25.2395,0
222648,1361596857,25.0486,0
222647,1361596737,25.3697,0
222645,1361595563,25.4519,0
222642,1361593988,25.5161,0
222631,1361588462,25.4312,0
222613,1361577437,25.567,0
222593,1361566855,25.5621,0
222592,1361566442,25,0
222585,1361564582,25.3872,0
222576,1361559399,25.2933,0
222568,1361556416,25.49171738,0
222539,1361542387,25.3955,0
222521,1361532414,25,0
222480,1361515380,25.5955,0
222468,1361509661,25.539,0
222465,1361506443,25.61253324,0
222453,1361498330,25.4314,0
222424,1361479556,25.5968,0
222416,1361474397,25.1786,0
222403,1361467386,25.5695,0
222383,1361457722,25.1573,0
222360,1361447111,25.045,0
222355,1361444576,25.40170301,0
222327,1361433255,25,0
222322,1361431688,25.096,0
222321,1361431555,25.1625,0
222302,1361424817,25.1163,0
222297,1361421809,25.1866,0
222295,1361421199,25.3516,0
222286,1361416978,25.3465,0
222285,1361416516,25.1918,0
222281,1361415073,25.0585,0
222250,1361398680,25.5845,0
222242,1361395982,25.395,0
222219,1361386641,25,0
222217,1361385333,25.4701,0
222216,1361384964,25.5494,0
222212,1361383807,25.56033635,0
222184,1361369354,25.23094,0
222158,1361355658,25.4079,0
222132,1361344156,25.00960001,0
222127,1361342449,25.3776,0
222121,1361339101,25.0826,0
222110,1361334988,25.3368,0
222102,1361330895,25.4132,0
222097,1361328893,25,0
222080,1361321839,25.5706,0
222067,1361315491,25.5805,0
222044,1361298725,25.1043,0
222035,1361294480,26.51548997,0
222008,1361282385,25.61070571,0
222002,1361278547,25.2881,0
222001,1361278163,25.5864,0
221998,1361275384,25.090501,0
221997,1361275247,25.274,0
221986,1361269635,25.2736,0
221982,1361268287,25.41552426,0
221974,1361263410,25.4353,0
221970,1361260666,25.2674,0
221956,1361251933,25.382,0
221924,1361236202,25.5535,0
221921,1361234175,25.225,0
221920,1361233934,25.467,0
221919,1361233627,25.7519,0
221916,1361232338,25.645,0
221913,1361228856,25.2804,0
221908,1361225870,25.4177,0
221891,1361217800,25.0677,0
221887,1361216914,25.2885,0
221862,1361200616,25.2046,0
221861,1361200575,25,0
